﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250305213","キョーレオピンネオｗ　120ｍｌ","10","","11","3,158.00","5,979","10","59,789","28,209","47.18","3.24","3.77","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4987433120054","プラセントップ液３０ｍｌ","10","30ML","12","310.00","866","61","52,856","33,946","64.22","7.07","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","10","120ML","13","5,742.00","10,520","5","52,602","23,892","45.42","2.85","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250177216","トコベール３００Ｅ　２６０ｃｐ","10","260","14","2,897.00","10,097","5","50,487","36,002","71.31","2.73","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250293312","レオピンロイヤルキャプレット　２００錠","10","200ｼﾞｮ","15","8,717.00","15,923","3","47,769","21,618","45.26","2.59","3.01","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014016707","新バイトゴールド３０００　５０本","10","","16","1,850.00","2,791","17","47,440","15,990","33.71","6.35","2.99","47.41"
"","","01","食品","0990","しみず倉庫","","","","","","","4582368480190","プラズマローゲン　６０粒","8","60ﾂﾌﾞ","17","2,695.43","5,909","7","41,366","22,498","54.39","15.91","2.61","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987014041600","ウット　１２錠","10","","18","630.00","1,714","24","41,136","26,016","63.24","5.50","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250358110","湧永田七　分包　６０包","8","60","19","2,773.00","8,116","5","40,579","26,714","65.83","2.20","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","10","","20","3,132.00","5,595","7","39,165","17,241","44.02","2.12","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4582667345404","新型コロナウイルス抗原検査スティックＴＭ","10","1ﾎﾟﾝ","21","305.00","798","48","38,280","23,640","61.76","11.93","2.41","47.41"
"","","01","食品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4510662002114","貴好茶　８粒×３０包","8","","22","2,850.00","4,863","7","34,038","14,088","41.39","13.09","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001807","アバロンプレミアム大容量　 180 粒","8","180ﾂﾌﾞ","23","5,400.00","10,422","3","31,265","15,065","48.18","12.03","1.97","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049241","ヘパリ - ゼＧＴ２７０錠","10","","24","2,800.00","4,915","6","29,490","12,690","43.03","3.94","1.86","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4951079100039","複方　熊胆円　84個入","10","","25","6,188.00","9,691","3","29,074","10,510","36.15","3.89","1.83","47.41"
"","","01","食品","0990","しみず倉庫","","","","","","","4573204100013","ビタミンＣプレミオ３００ＣＰ","8","300CP","26","3,675.00","5,365","5","26,826","8,451","31.50","10.32","1.69","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250854124","グリーン末　９０包","8","90","27","1,401.00","3,686","7","25,802","15,995","61.99","1.40","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049364","コンドロイチンＺＳ３１０錠","10","310ｼﾞｮ","28","4,300.00","8,530","3","25,591","12,691","49.59","3.42","1.61","47.41"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4571310341122","ウィルスバリアノヴァ液体消臭ミストタイプ 2L","10","2L","29","6,490.00","6,614","3","19,843","373","1.88","6.19","1.25","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250266217","キヨーレオピンＮＥＯ　１２０ｍｌ","10","120ML","30","2,650.00","4,797","4","19,186","8,586","44.75","1.04","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380016","エバァーチェンジングトナー　１５０ｍｌ","10","","31","1,741.80","3,736","5","18,680","9,971","53.38","11.27","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250281326","キヨーレオピンキャプレットＳ２００錠","10","200ｼﾞｮ","32","2,326.00","4,575","4","18,300","8,996","49.16","0.99","1.15","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049357","コンドロイチンＺＳ１５０錠","10","150ｼﾞｮ","33","2,350.00","4,572","4","18,287","8,887","48.60","2.45","1.15","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","3000800100075","人参牛黄 4 ｐ","10","4P","34","1,106.00","2,992","6","17,952","11,316","63.03","0.97","1.13","47.41"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4515748001791","プレミアム 10 エミュークリーム　 150 ｇ","10","150G","35","3,230.00","5,720","3","17,160","7,470","43.53","10.35","1.08","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4515748001760","ＥＣエヴォリューション　　１５０Ｇ","10","","36","2,716.00","5,600","3","16,800","8,652","51.50","2.25","1.06","47.41"
"","","01","食品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4582368480053","水素力　 ９０カプセル","8","","37","3,876.00","8,342","2","16,683","8,931","53.53","6.42","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250305114","ｷｮーレオピンネオｗ　60ｍｌ","10","","38","1,723.00","3,275","5","16,375","7,760","47.39","0.89","1.03","47.41"
"","","01","食品","0990","しみず倉庫","","","","","","","4582368480206","ピュアコラーゲン＋セラミドＤＸ　 150 ｇ","8","150G","39","922.00","1,793","9","16,140","7,842","48.59","6.21","1.02","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250840219","人参牛黄カプセル　２４ｃｐ","10","24","40","6,636.00","15,868","1","15,868","9,232","58.18","0.86","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250199218","エナックＷ　２７０錠","10","270","41","1,700.00","5,265","3","15,795","10,695","67.71","0.85","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4975446234189","薬用　女髪美の泉シャンプ－","10","300ML","42","970.00","1,107","14","15,491","1,911","12.34","4.83","0.98","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250224118","フジビトール　２００ｃｐ","10","200","43","2,973.00","5,013","3","15,040","6,121","40.70","0.81","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250177117","トコベール３００Ｅ　１３０ｃｐ","10","130","44","1,765.00","7,361","2","14,721","11,191","76.02","0.80","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4571310341115","ウィルスバリアノヴァ液体消臭ミストタイプ 300ML","10","300ML","45","1,760.00","3,240","4","12,960","5,920","45.68","4.04","0.82","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250295217","特肝錠　３００粒","8","300ｼﾞｮ","46","3,082.00","6,445","2","12,890","6,726","52.18","0.70","0.81","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250370211","紅芝泉レギュラー　３０ｍｌ","8","30ML","47","324.44","661","18","11,892","6,052","50.89","0.64","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4987353270525","ユ－スキンシソラボディシャンプ－","10","500ml","48","900.00","990","12","11,880","1,080","9.09","3.70","0.75","47.41"
"","","04","化粧品","0939","大島店","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272003580","ＷＬオスカークリーム４０ｇ","10","","49","7,800.00","11,786","1","11,786","3,986","33.82","7.11","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987031003018","延寿丸　 2600T","10","2600T","50","2,258.33","3,918","3","11,755","4,980","42.36","1.57","0.74","47.41"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272000817","ＷＬ ネオフット　 80 ｇ","10","80G","51","1,300.00","1,942","6","11,652","3,852","33.06","7.03","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987547268666","薬湯（漢浴泉）　　　　　　　　　２３．５ＧＸ５包","10","","52","384.00","755","15","11,320","5,560","49.12","3.53","0.71","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4954097312057","広貫堂　六神丸Ｓ　２４０粒","10","","53","3,347.00","5,600","2","11,200","4,506","40.23","1.50","0.71","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049210","ヘパリ－ゼＧＴ８０錠","10","","54","1,097.00","2,233","5","11,165","5,680","50.87","1.49","0.70","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250294111","プレビジョン　ラクッションプラス　２７０粒","8","270ﾂﾌﾞ","55","1,692.00","3,707","3","11,121","6,045","54.36","0.60","0.70","47.41"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4510759690026","ドーパーパストリーゼ１Ｌ替え","8","1L","56","900.00","1,380","8","11,040","3,840","34.78","3.44","0.70","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250161529","エナックロイヤル　 50 ｍｌ× 4","10","50ML 4","57","1,058.00","1,823","6","10,940","4,592","41.97","0.59","",""
"","","01","食品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4582368480169","スクワレン（箱入） １０シート","8","","58","1,739.00","3,563","3","10,688","5,471","51.19","4.11","",""
"","","04","化粧品","0990","しみず倉庫","","","","","","","4515748001753","エミュークリーム　　　ＥＣエヴォ　８５Ｇ","10","","59","1,716.00","3,536","3","10,607","5,459","51.47","6.40","0.67","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250275318","キヨーレオピン　２４０ｍｌ","10","240ML","60","5,570.00","10,170","1","10,170","4,600","45.23","0.55","",""
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10","","61","796.00","980","10","9,800","1,840","18.78","1.31","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987076505041","マスラックＧＯＬＤ","10","384ｼﾞｮ","62","2,153.00","4,446","2","8,892","4,586","51.57","1.19","0.56","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250266118","キヨーレオピンＮＥＯ　６０ｍｌ","10","60ML","63","1,445.00","2,946","3","8,838","4,503","50.95","0.48","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987343086495","ビタミンＣ錠2000","10","","64","654.00","719","12","8,628","780","9.04","1.15","0.54","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987469003529","コフダンＡＣうがい薬　 100 ｍｌ","10","100ML","65","360.00","557","15","8,360","2,960","35.41","1.12","0.53","47.41"
"","","02","日用雑貨","0939","大島店","","","","","","","4901750404659","クリネックスティシュー","10","180ｸﾐX5ﾊｺ","66","295.00","201","40","8,059","-3,741","-46.42","2.51","0.51","47.41"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380078","アロマＤｅ　ジュレ　６０ｍｌ","10","","67","4,000.00","8,000","1","8,000","4,000","50.00","4.83","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987236000065","薬用養命酒 1000 ｍｌ","10","1000ML","68","1,720.00","1,980","4","7,920","1,040","13.13","1.06","0.50","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250161123","エナックロイヤル　５０ｍｌ","10","50ML","69","257.38","971","8","7,768","5,709","73.49","0.42","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250300119","宝脚　３００錠","8","300ﾂﾌﾞ","70","2,530.00","7,611","1","7,611","5,081","66.76","0.41","0.48","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4951079100022","複方　熊胆円　60個入","10","","71","4,130.00","7,500","1","7,500","3,370","44.93","1.00","0.47","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014016608","新バイトゴールド３０００　１０本","10","","72","370.00","729","10","7,293","3,593","49.27","0.98","0.46","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250147110","セキセチン　咳止め１００ｍｌ","10","100","73","354.00","1,214","6","7,284","5,160","70.84","0.39","0.46","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10","15ML","74","350.00","1,195","6","7,171","5,071","70.72","0.39","0.45","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","3000800100044","湧永　人参牛黄 2 ｐ","10","2P","75","557.67","1,194","6","7,163","3,817","53.29","0.39","0.45","47.41"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272001241","ＷＬ　ＡＭＰローションプラス 500 ｍｌ","10","500ML","76","4,550.00","7,000","1","7,000","2,450","35.00","4.22","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4954097915456","エブリサポート経口補水液５００ｍｌ","8","","77","66.00","130","53","6,893","3,395","49.25","2.65","0.43","47.41"
"","","01","食品","0112","イトー企画","","","","","","","4973044090756","杉食　ぬか玄　５６０粒","8","560T","78","1,280.00","1,369","5","6,844","444","6.49","2.63","0.43","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4987433110062","スノーデンプラセントップ錠　２４０錠","10","","79","3,400.00","6,828","1","6,828","3,428","50.21","0.91","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987014012006","ミネドリン　６００ｍｌ","10","","80","858.00","1,687","4","6,746","3,314","49.13","0.90","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272201559","ＢＩＨＡＤＡ クリアエッセンス５０ｇ","10","50G","81","5,200.00","6,400","1","6,400","1,200","18.75","3.86","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987360035346","メルヂンゴールド２４ＣＰ","10","24CP","82","341.00","635","10","6,352","2,942","46.32","0.85","0.40","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250869111","プレビジョン　アクティブレイン　１２０粒","8","120","83","1,924.00","2,116","3","6,348","576","9.07","0.34","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001708","エミューゼリー筋肉（シークワーサー）３０包","8","30H","84","3,436.00","6,300","1","6,300","2,864","45.46","2.42","0.40","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250879110","シトリーヌα　１８０ｃｐ","10","180","85","897.00","2,038","3","6,114","3,423","55.99","0.33","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103040989","ハイゼリーＳＧ５０　 50ML","10","50ML","86","300.00","1,000","6","6,000","4,200","70.00","0.80","0.38","47.41"
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001845","エミューゼリー関節（日向夏味） 30 包","8","30ﾎｳ","87","3,436.00","5,946","1","5,946","2,510","42.21","2.29","0.37","47.41"
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4971493107247","オリヒロ　キダチアロエ生葉搾り　５００ｍｌ","10","500ﾐﾘﾘ","88","880.00","1,462","4","5,846","2,326","39.79","2.25","0.37","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250270214","フジコールＷ　１８包","10","18","89","566.00","1,942","3","5,826","4,128","70.85","0.32","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250868114","ウリラックス　１２０粒","8","120T","90","1,859.00","5,800","1","5,800","3,941","67.95","0.31","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4571310341061","ウィルスバリアノヴァ　ゲルタイプ　 300 ｇ","10","300G","91","1,595.00","2,880","2","5,760","2,570","44.62","1.80","0.36","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250199119","エナックＷ　１２６錠","10","126","92","927.00","2,858","2","5,715","3,861","67.56","0.31","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301745910","ワイドハイター　詰替　７２０ｍｌ","10","720ML","93","85.00","93","60","5,586","486","8.70","1.74","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987316003597","アセス　１６０ｇ","10","160G","94","883.00","1,389","4","5,554","2,022","36.41","0.74","0.35","47.41"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272000183","ＷＬ ナチュラルクリーム","10","80G","95","975.00","1,358","4","5,431","1,531","28.19","3.28","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250820211","湧永　八味地黄丸９００丸","10","900","96","1,833.00","5,243","1","5,243","3,410","65.04","0.28","0.33","47.41"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970511201370","かぜ・花粉マスク　成人用　６０枚","10","60ﾏｲ","97","370.00","654","8","5,235","2,275","43.46","1.63","0.33","47.41"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","0000049344233","ネオシーダー　キングサイズ　２０本入","10","","98","220.00","280","18","5,040","1,080","21.43","0.67","0.32","47.41"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272004068","ＣＡエッセンス 35 ｍｌ","10","35ML","99","3,250.00","5,000","1","5,000","1,750","35.00","3.02","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272000961","ＷＬヘアフレッシュナ－","10","","100","1,625.00","2,500","2","5,000","1,750","35.00","3.02","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","","","","","4571432380276","アイシャンプー 380 ｍｌ","10","380ML","101","1,385.00","2,500","2","5,000","2,230","44.60","3.02","0.32","47.41"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","","","","","4571432380238","エッセンス　フォーム","10","300ML","102","1,500.00","2,500","2","5,000","2,000","40.00","3.02","0.32","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014090301","新バイトゴールドライト１０本","10","","103","360.00","617","8","4,939","2,059","41.69","0.66","0.31","47.41"
"","","01","食品","0112","イトー企画","","","","","","","4973044090732","杉食　ぬか玄　粉末２．５ｇ×８０包","8","","104","1,280.00","1,218","4","4,872","-248","-5.09","1.87","0.31","47.41"
"","","03","ＯＴＣ医薬品類","0931","パスコ店","","","","","","","4987438066104","ＪＰＳ八味地黄丸２５２錠","10","252ｼﾞｮ","105","2,530.00","4,800","1","4,800","2,270","47.29","0.64","0.30","47.41"
"","","03","ＯＴＣ医薬品類","0931","パスコ店","","","","","","","3000800700640","水眩湯　","10","","106","733.00","1,600","3","4,800","2,601","54.19","0.64","0.30","47.41"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4903111559978","ライフリ－さわやかパツト多い時","10","24p","107","750.00","941","5","4,704","954","20.28","1.47","0.30","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987533012327","アスミンＡ顆粒１８包","10","18H","108","411.00","1,547","3","4,640","3,407","73.43","0.62","0.29","47.41"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4589818059425","ダイヤモンドマスク　ピュアホワイト","10","","109","320.00","766","6","4,596","2,676","58.22","1.43","0.29","47.41"
"","","02","日用雑貨","0110","イシダ産業","","","","","","","4977033311839","すみっコぐらしトイレロール","10","","110","300.00","373","12","4,481","881","19.66","1.40","0.28","47.41"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380047","アロマＤｅフォ－ムパウチ３００ｍｌ","10","300ML","111","1,400.00","2,240","2","4,480","1,680","37.50","2.70","",""
"","","04","化粧品","0990","しみず倉庫","","","","","","","4515748001784","プレミアム１０　８５ｇ","10","85","112","2,030.00","4,400","1","4,400","2,370","53.86","2.65","0.28","47.41"
"","","01","食品","0990","しみず倉庫","","","","","","","4902989372917","かき醤油味付のり　角 54 枚","8","54ﾏｲ","113","200.00","350","12","4,203","1,803","42.90","1.62","0.27","47.41"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250219220","ボンエナＣａ微粒１２０包","10","120","114","1,923.00","4,200","1","4,200","2,277","54.21","0.23","0.26","47.41"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4562496612335","新感覚　ＣＯＯＬマスク50枚","10","50ﾏｲ","115","490.00","598","7","4,186","756","18.06","1.30","0.26","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4975979383002","パンクＭＩ錠　６０錠","10","60ｼﾞｮｳ","116","466.00","1,380","3","4,140","2,742","66.23","0.55","0.26","47.41"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272201528","ＢＩＨＡＤＡフレッシユナー","10","","117","2,600.00","4,000","1","4,000","1,400","35.00","2.41","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380108","アロマＤｅＵＶベ－ス３０ｇ","10","30G","118","2,000.00","4,000","1","4,000","2,000","50.00","2.41","",""
"","","02","日用雑貨","0939","大島店","","","","","","","4901301381828","アタック3Ｘ詰替え690ｇ","10","690ｸﾞﾗ","119","180.00","153","26","3,966","-714","-18.00","1.24","0.25","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987307020688","新小児用セイヨン内服液３０ｍｌ","10","30ML","120","83.00","198","20","3,960","2,300","58.08","0.53","0.25","47.41"
"","","01","食品","0990","しみず倉庫","","","","","","","4510759790016","ドーバー　パストリ－ゼ７７ ５００ｍｌ","8","500","121","695.00","980","4","3,920","1,140","29.08","1.51","0.25","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103046752","ハイゼリーＢ　１００ｍｌ","10","100ML","122","125.00","433","9","3,900","2,775","71.15","0.52","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987072070628","命の母Ａ　８４０錠","10","840T","123","2,820.00","3,890","1","3,890","1,070","27.51","0.52","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380030","アロマＤｅクレンジング１５０ｇ","10","150G","124","1,900.00","3,800","1","3,800","1,900","50.00","2.29","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250873217","フジビトール鼻炎薬ｓ３６カプセル","10","36","125","618.00","1,886","2","3,772","2,536","67.23","0.20","0.24","47.41"
"","","02","日用雑貨","0408","大協紙商事","","","","","","","4961392311333","オンリ－ワン薄型パンツＬ－ＬＬ","10","26ﾏｲ","126","1,280.00","1,880","2","3,760","1,200","31.91","1.17","0.24","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306045903","パブロン鼻炎カプセルＳα　４８ｃｐ","10","","127","1,100.00","1,878","2","3,756","1,556","41.43","0.50","0.24","47.41"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4955273807022","イオナ　エフＵＶベ－ス","10","40G","128","1,125.00","1,237","3","3,711","336","9.05","2.24","0.23","47.41"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103045762","セピーＩＰかぜゴールド錠　１５才以上専用２７Ｔ","10","","129","429.00","1,220","3","3,660","2,373","64.84","0.49","0.23","47.41"
