﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250266118","キヨーレオピンＮＥＯ　６０ｍｌ","10","60ML","13","1,445.00","2,923","21","61,373","31,028","50.56","3.93","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049371","コンドロイチンＺＳ　４５０錠","10","450ﾂﾌﾞ","14","6,000.00","9,850","6","59,100","23,100","39.09","3.83","1.62","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250854124","プレビジョングリーン末　９０包","8","90","15","1,401.00","4,210","13","54,732","36,519","66.72","3.50","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250271310","レオピンファイブＮＥＯ　２４０ｍｌ","10","240ML","16","9,867.33","18,103","3","54,308","24,706","45.49","3.48","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250858115","プレビジョン　ビルベリー＆ＤＨＡ　１２０粒","8","120","17","1,692.00","4,681","10","46,809","29,889","63.85","3.00","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4993387060018","タヒボＮＦＤプレミアム　顆粒　３０包","8","","18","40,000.00","46,000","1","46,000","6,000","13.04","8.50","1.26","19.89"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301365545","ｱﾀｯｸ高活性ﾊﾞｲｵEX大","10","","19","195.00","216","201","43,438","4,243","9.77","1.89","1.19","19.89"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301745910","ワイドハイター　詰替　７２０ｍｌ","10","720ML","20","85.00","98","438","42,924","5,694","13.27","1.86","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272100920","ホワイトリリーイソカルシウム ＣＭＩーＺ","8","","21","3,064.33","4,767","9","42,900","15,321","35.71","5.05","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4987035576419","オーエスワン　５００ｍｌ","8","500ML","22","143.00","178","234","41,634","8,172","19.63","7.69","1.14","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250280329","レオピンファイブキャプレットＳ　２００錠","10","200ｼﾞｮ","23","5,213.00","12,660","3","37,981","22,342","58.82","2.43","1.04","19.89"
"","","01","食品","0990","しみず倉庫","","","","","","","4954097915456","エブリサポート経口補水液５００ｍｌ","8","","24","66.00","132","277","36,549","18,267","49.98","6.75","1.00","19.89"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380078","アロマＤｅ　ジュレ　６０ｍｌ","10","","25","4,000.00","7,253","5","36,267","16,267","44.85","4.27","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250293312","レオピンロイヤルキャプレット　２００錠","10","200ｼﾞｮ","26","8,717.00","16,700","2","33,400","15,966","47.80","2.14","0.91","19.89"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4515748001791","プレミアム 10 エミュークリーム　 150 ｇ","8","150G","27","3,230.00","6,667","5","33,333","17,183","51.55","3.93","0.91","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250281326","キヨーレオピンキャプレットＳ２００錠","10","200ｼﾞｮ","28","2,326.00","5,268","6","31,606","17,650","55.84","2.02","0.87","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250177117","トコベール３００Ｅ　１３０ｃｐ","10","130","29","1,765.00","7,573","4","30,292","23,232","76.69","1.94","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250266316","キヨーレオピンＮＥＯ　２４０ｍｌ","10","240ML","30","4,673.00","9,295","3","27,885","13,866","49.73","1.79","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250867117","プレビジョン　カルマジン　８００粒","8","800","31","1,108.00","3,477","8","27,818","18,954","68.14","1.78","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049241","ヘパリ - ゼＧＴ２７０錠","10","","32","2,800.00","6,750","4","27,000","15,800","58.52","1.75","0.74","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014016707","新バイトゴールド３０００　５０本入","10","","33","1,850.00","2,893","9","26,040","9,390","36.06","1.69","0.71","19.89"
"","","01","食品","0900","ウィーズグループ本部","","","","","","","3001125800046","タヒボＮＥＷＥＸプラス　７包","8","7ﾎｳ","34","2,009.00","5,194","5","25,969","15,924","61.32","4.80","0.71","19.89"
"","","02","日用雑貨","0404","タヒボジャパン","","","","","","","4571310341115","ウィルスバリアノヴァ液体消臭ミストタイプ 300ML","10","300ML","35","1,760.00","3,200","8","25,600","11,520","45.00","1.11","0.70","19.89"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380030","アロマＤｅクレンジング１５０ｇ","10","150G","36","1,900.00","3,640","7","25,479","12,179","47.80","3.00","",""
"","","02","日用雑貨","0110","イシダ産業","","","","","","","3004800200018","ペット９０","10","","37","38.00","50","500","25,000","6,000","24.00","1.09","0.68","19.89"
"","","90","湧永製品","0627","湧永製薬","","","","","","","3000800100075","人参牛黄 4 ｐ","10","4P","38","1,005.00","2,208","11","24,292","13,237","54.49","1.56","0.66","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049364","コンドロイチンＺＳ３１０錠","10","310ｼﾞｮ","39","4,300.00","7,918","3","23,753","10,853","45.69","1.54","0.65","19.89"
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","","","","","4987188124437","久光フェイタス５．０","10","","40","1,950.00","2,620","9","23,584","6,034","25.59","1.53","0.65","19.89"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987892100130","テルモ電子体温計","10","","41","1,179.00","1,772","13","23,034","7,707","33.46","1.00","0.63","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250280220","レオピンファイブキャプレットＳ　１００錠","10","100ｼﾞｮ","42","3,459.00","7,600","3","22,800","12,423","54.49","1.46","0.62","19.89"
"","","02","日用雑貨","0408","大協紙商事","","","","","","","4901750404659","クリネックスティシュー","10","180ｸﾐX5ﾊｺ","43","296.02","231","97","22,390","-6,324","-28.24","0.97","0.61","19.89"
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001722","アバロンプレミアム　９０粒","8","90T","44","3,000.00","5,553","4","22,212","10,212","45.98","4.10","0.61","19.89"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4515748001760","ＥＣエヴォリューション　　１５０Ｇ","8","","45","2,716.00","5,550","4","22,200","11,336","51.06","2.62","0.61","19.89"
"","⚫","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10","","46","780.23","845","26","21,970","1,684","7.66","1.42","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103049357","コンドロイチンＺＳ１５０錠","10","150ｼﾞｮ","47","2,350.00","4,277","5","21,385","9,635","45.05","1.38","0.59","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250199218","エナックＷ　２７０錠","10","270","48","1,700.00","5,340","4","21,360","14,560","68.16","1.37","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","","","","","4571432380276","アイシャンプー 380 ｍｌ","10","380ML","49","1,385.00","2,291","9","20,615","8,150","39.53","2.43","0.56","19.89"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970511201370","かぜ・花粉マスク　成人用　６０枚","10","60ﾏｲ","50","337.00","678","30","20,331","10,221","50.27","0.88","0.56","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0009","メーカー","0001","医薬品","4987487102723","タカミツクールリフェンダ　６枚","10","","51","70.00","148","128","18,944","9,984","52.70","1.23","",""
"","⚫","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0003","池田模範堂","4987426002091","液体ムヒＳ２ａ５０ｍｌ","10","","52","320.00","397","47","18,660","3,620","19.40","1.21","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380108","アロマＤｅＵＶベ－ス３０ｇ","10","30G","53","2,000.00","3,672","5","18,359","8,359","45.53","2.16","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250293213","レオピンロイヤルキャプレット　１００錠","10","100ｼﾞｮ","54","4,959.00","9,000","2","18,000","8,082","44.90","1.15","0.49","19.89"
"","","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111538058","ライフリー うす型軽快パンツＬ　２０枚","10","","55","1,275.00","1,480","12","17,760","2,460","13.85","0.77","",""
"","","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111537839","ライフリー うす型軽快パンツＳ　２４枚","10","","56","1,350.00","1,480","12","17,760","1,560","8.78","0.77","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987420050371","養命六神丸　５９２粒","10","","57","7,286.00","8,800","2","17,600","3,028","17.20","1.14","0.48","19.89"
"","","04","化粧品","0501","ナカトミ","","","","","","","4515748001784","プレミアム１０　８５ｇ","8","85","58","2,030.00","4,400","4","17,600","9,480","53.86","2.07","0.48","19.89"
"","⚫","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987236000065","薬用養命酒 1000 ｍｌ","10","1000ML","59","1,720.00","1,947","9","17,520","2,040","11.64","1.13","0.48","19.89"
"","⚫","02","日用雑貨","0110","イシダ産業","","","","","","","4543747401885","ﾄﾞ-ﾅｯﾂBOXﾃィシュ-","10","","60","210.00","228","76","17,328","1,368","7.89","0.75","0.47","19.89"
"","","02","日用雑貨","0408","大協紙商事","","","","","","","4978554112837","ソフィアタッチエコ１５０Ｗ５Ｐ","10","","61","178.00","188","90","16,934","914","5.40","0.74","0.46","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10","15ML","62","350.00","1,127","15","16,899","11,649","68.93","1.08","0.46","19.89"
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0010","カテゴリー","0003","保健薬・ビタミン剤","4987028123149","チョコラＢＢドリンクⅡ　５０ｍｌ×３本","10","","63","610.36","753","22","16,568","3,140","18.95","1.07","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380047","アロマＤｅフォ－ムパウチ３００ｍｌ","10","300ML","64","1,400.00","2,739","6","16,435","8,035","48.89","1.94","",""
"","","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111537914","ライフリー うす型軽快パンツＭ　２２枚","10","","65","1,350.00","1,480","11","16,280","1,430","8.78","0.71","",""
"","","90","湧永製品","0627","湧永製薬","","","","","","","4968250239112","ノノン錠　２４錠","10","24","66","273.90","806","20","16,119","10,641","66.02","1.03","0.44","19.89"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272003573","ＷＬオスカーリンクル３５ｍｌ","10","35ML","67","5,200.00","8,000","2","16,000","5,600","35.00","1.88","",""
"","","09","耐久消費財","0312","ジョヴィＪＯＶＹ","","","","","","","4987892033810","テルモアームイン電子血圧計","10","","68","11,790.00","15,800","1","15,800","4,010","25.38","75.87","0.43","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250840219","人参牛黄カプセル　２４ｃｐ","10","24","69","6,030.00","15,362","1","15,362","9,332","60.75","0.98","",""
"","","01","食品","0310","ＪＰＳ製薬","","","","","","","4987438022544","JPS プライケア 150 錠","8","","70","6,000.00","15,000","1","15,000","9,000","60.00","2.77","0.41","19.89"
"","","02","日用雑貨","0501","ナカトミ","","","","","","","4515748001852","プレミアム１００エミューエッセンス 15 ｍｌ","10","15ML","71","2,400.00","5,000","3","15,000","7,800","52.00","0.65","0.41","19.89"
"","","03","ＯＴＣ医薬品類","0310","ＪＰＳ製薬","","","0901","ブランド（医薬品メーカー）","0057","大昭製薬","4987438611311","五苓黄解内服液　３０ｍＬ×２本","10","","72","450.00","989","15","14,840","8,090","54.51","0.96","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987360035346","メルヂンゴールド２４ＣＰ","10","24CP","73","342.09","637","23","14,642","6,774","46.26","0.95","0.40","19.89"
"","","02","日用雑貨","0404","タヒボジャパン","","","","","","","4571310341061","ウィルスバリアノヴァ　ゲルタイプ　 300 ｇ","10","300G","74","1,595.00","2,900","5","14,500","6,525","45.00","0.63","0.40","19.89"
"","","01","食品","0990","しみず倉庫","","","","","","","4510759690019","ﾄﾞｰﾊﾞｰﾊﾟｽﾄﾘｰｾﾞ本体","8","","75","1,030.00","1,597","9","14,372","5,102","35.50","2.66","0.39","19.89"
"","⚫","01","食品","0112","イトー企画","","","","","","","4973044090749","杉食　ぬか玄　顆粒　２ｇ×８０包","8","","76","1,280.00","1,430","10","14,300","1,500","10.49","2.64","0.39","19.89"
"","⚫","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0029","日本製紙クレシア株式会社","4901750801885","ポイズパッド　安心スーパー　１４枚","10","","77","500.00","588","24","14,122","2,122","15.03","0.61","",""
"","","01","食品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4510662002114","貴好茶　８粒×３０包","8","","78","2,850.00","4,660","3","13,980","5,430","38.84","2.58","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380092","アロマＤｅクレ－ム３０ｇ","10","30G","79","3,500.00","6,877","2","13,754","6,754","49.11","1.62","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4902011831504","ﾊｲﾊﾟ-ﾌﾞﾛｯｸﾏｽｸむれ爽快ふつう","10","","80","917.69","1,040","13","13,524","1,594","11.79","0.59","0.37","19.89"
"","","01","食品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4582368480169","スクアレン（箱入） １０シート","8","","81","1,739.00","4,500","3","13,500","8,283","61.36","2.49","",""
"","","03","ＯＴＣ医薬品類","0127","オールジャパンドラックＡＪＤ","","","","","","","4987076505041","マスラックＧＯＬＤ","10","384ｼﾞｮ","82","2,153.00","4,477","3","13,432","6,973","51.91","0.87","0.37","19.89"
"","⚫","01","食品","0112","イトー企画","","","","","","","4973044090756","杉食　ぬか玄　５６０粒","8","560T","83","1,280.00","1,430","9","12,870","1,350","10.49","2.38","0.35","19.89"
"","","02","日用雑貨","0408","大協紙商事","","","","","","","4974535570016","お墓参りセット","10","","84","132.00","188","68","12,773","3,797","29.73","0.55","0.35","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250199119","エナックＷ　１２６錠","10","126","85","927.00","2,534","5","12,671","8,036","63.42","0.81","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250358110","湧永田七　分包　６０包","8","60","86","2,773.00","6,275","2","12,550","7,004","55.81","0.80","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","","","","","4957272001425","WLｳﾞｪｰﾙ","10","","87","2,925.00","4,121","3","12,363","3,588","29.02","1.46","0.34","19.89"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4902011775662","ｱﾃﾝﾄ 夜１枚吸収 ﾊﾟｯﾄﾞ ６回吸収　 24 枚","10","","88","1,035.00","1,372","9","12,351","3,036","24.58","0.54","0.34","19.89"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","","","","","4571432380245","エッセンス　ローション 150 ｍｌ","10","150ML","89","1,500.00","2,460","5","12,302","4,802","39.03","1.45","0.34","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014016608","新バイトゴールド3000　10本入","10","","90","370.00","722","17","12,280","5,990","48.78","0.80","0.34","19.89"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080160515","アースジェット ４５０ｍｌ×２本","10","","91","474.00","557","22","12,243","1,815","14.82","0.53","",""
"","","02","日用雑貨","0110","イシダ産業","","","","","","","4902727009730","ﾍﾟﾝｷﾞﾝ　ﾌﾗﾜｰﾌﾟﾘﾝﾄ","10","","92","250.00","298","41","12,218","1,968","16.11","0.53","0.33","19.89"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","0012","帳票グループ","0002","売上　シミズ推奨品","4571432380085","アロマＤｅミルク１００ｍｌ","10","100ML","93","2,200.00","4,055","3","12,165","5,565","45.75","1.43","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103046769","ハイゼリーＢ　１００ｍｌ×１０本","10","","94","1,250.00","2,384","5","11,920","5,670","47.57","0.77","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0003","池田模範堂","4987426002138","池田模範堂ムヒアルファＥＸ　１５ｇ","10","","95","600.00","980","12","11,760","4,560","38.78","0.76","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987420050364","養命六神丸　３６６粒","10","","96","4,802.00","5,800","2","11,600","1,996","17.21","0.50","0.32","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250868114","プレビジョン　ウリラックス　１２０粒","8","120T","97","1,859.00","5,800","2","11,600","7,882","67.95","0.74","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4987035576211","ＯＳ－１ゼリー","8","200G","98","143.00","189","61","11,529","2,806","24.34","2.13","0.32","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987533012419","アスミンＭ顆粒１８Ｈ","10","18H","99","400.00","1,437","8","11,498","8,298","72.17","0.74","0.31","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0102","伊丹製薬","4987014013805","新バイトゴールド２０００　直送","10","","100","1,900.00","2,832","4","11,329","3,729","32.92","0.73","",""
"","","03","ＯＴＣ医薬品類","0132","大草薬品","","","","","","","4987031114103","ラクモント 130 錠","10","130ｼﾞｮ","101","670.25","1,410","8","11,276","5,914","52.45","0.73","0.31","19.89"
"","","01","食品","0112","イトー企画","","","","","","","4973044090749","杉食　ぬか玄　顆粒　２ｇ×８０包","8","","102","1,280.00","1,604","7","11,230","2,270","20.21","2.07","0.31","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0028","株式会社恵命堂","4955982058029","恵命我神散Ｓ　散剤　３ｇ×１２０包","10","","103","3,900.00","5,610","2","11,220","3,420","30.48","0.73","",""
"","⚫","02","日用雑貨","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901080703415","新ポリグリップ無添加　７５ｇ","10","","104","678.00","798","14","11,172","1,680","15.04","0.49","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301316271","吸水フリ－ディ　さらピュア　スリムタイプ５０ｃｃ 1","10","18ﾏｲ","105","296.66","385","29","11,155","2,552","22.88","0.48","0.31","19.89"
"","","02","日用雑貨","0420","トゥディック","","","","","","","4904510669626","ビニール手袋極薄　粉無M","10","","106","615.00","840","13","10,920","2,925","26.79","0.47","0.30","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987487102754","リフェンダＩＤ　０．５％６枚","10","","107","80.00","188","58","10,904","6,264","57.45","0.71","0.30","19.89"
"","","01","食品","0501","ナカトミ","","","","","","","4515748001807","アバロンプレミアム大容量　 180 粒","8","180ﾂﾌﾞ","108","5,400.00","10,800","1","10,800","5,400","50.00","2.00","0.30","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0003","池田模範堂","4987426002084","池田模範堂液体ムヒアルファＥＸ　３５ｍｌ","10","","109","600.00","964","11","10,604","4,004","37.76","0.69","",""
"","⚫","02","日用雑貨","0408","大協紙商事","","","","","","","4978554112837","ソフィアタッチエコ１５０Ｗ５Ｐ","10","","110","178.00","198","53","10,471","1,037","9.90","0.45","0.29","19.89"
"","","01","食品","0990","しみず倉庫","","","","","","","4987103042402","ローヤルエナジー ME 　 30 袋","8","30ﾌｸﾛ","111","5,000.00","10,431","1","10,431","5,431","52.07","1.93","0.29","19.89"
"","⚫","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987426110000","ムヒＳ　１８ｇ","10","","112","308.00","448","23","10,304","3,220","31.25","0.67","",""
"","","01","食品","0112","イトー企画","","","","","","","4973044090732","杉食　ぬか玄　粉末２．５ｇ×８０包","8","","113","1,280.00","1,712","6","10,272","2,592","25.23","1.90","0.28","19.89"
"","","01","食品","0990","しみず倉庫","","","","","","","4510759690026","ドーバーパストリーゼ替え","8","","114","900.00","1,280","8","10,240","3,040","29.69","1.89","0.28","19.89"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103035008","ﾋﾞｭ-ｸﾘｱHi４０ｱｸﾃィﾌﾞ","10","","115","666.00","1,459","7","10,212","5,550","54.35","0.66","0.28","19.89"
"","⚫","02","日用雑貨","0408","大協紙商事","","","","","","","4562174170713","ニューライフアップＳ","10","12R","116","245.00","268","38","10,184","874","8.58","0.44","0.28","19.89"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250194213","グラッドル錠　１２０錠","10","120","117","1,969.00","3,387","3","10,160","4,253","41.86","0.65","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103036180","新ローヤルゼロントＢ　１００ｍｌ×１０本","10","","118","844.29","1,436","7","10,050","4,140","41.19","0.65","",""
"","⚫","01","食品","0112","イトー企画","","","","","","","4973044090732","杉食　ぬか玄　粉末２．５ｇ×８０包","8","","119","1,280.00","1,430","7","10,010","1,050","10.49","1.85","0.27","19.89"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272004068","ＣＡエッセンス 35 ｍｌ","10","35ML","120","3,250.00","5,000","2","10,000","3,500","35.00","1.18","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272003269","WLｱｲﾌﾞﾛｳﾍﾟﾝBR","10","","121","1,625.00","2,500","4","10,000","3,500","35.00","1.18","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","","","","","4957272001043","ｶﾙﾌｨｱﾐﾙｷｰ","10","","122","3,250.00","5,000","2","10,000","3,500","35.00","1.18","0.27","19.89"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272000763","コギトＥＳソープ 250 ｍｌ","10","250ML","123","1,625.00","2,500","4","10,000","3,500","35.00","1.18","",""
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872056705","EISﾘﾌﾄﾅｲﾄｸﾘ-ﾑW","10","40G","124","3,750.00","5,000","2","10,000","2,500","25.00","10.77","0.27","19.89"
"","⚫","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0060","武田薬品","4987123145428","アリナミンＥＸプラス　２７０錠","10","","125","4,900.00","4,980","2","9,960","160","1.61","0.64","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250130112","新ノイガンエス２５ｇ","10","25G","126","288.00","900","11","9,900","6,732","68.00","0.63","0.27","19.89"
