仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/11/01","406 コスメイシイ","0218","コーセー化粧品販売","93","コーセー化粧品","4971710497519","PTM ﾌﾘｰﾐﾙｸ","10.00","2.00","1575.00","3150","2750","5500","2350","42.73"
"2022/11/01","406 コスメイシイ","0218","コーセー化粧品販売","93","コーセー化粧品","4971710507324","PTM ﾌﾘｰﾛｰｼｮﾝ","10.00","2.00","1386.00","2772","2420","4840","2068","42.73"
"2022/11/01","406 コスメイシイ","0218","コーセー化粧品販売","93","コーセー化粧品","4971710518023","PTM ﾌﾟﾗﾝﾌﾟﾛｰｼｮﾝ(ﾚﾌｨﾙ)","10.00","1.00","1575.00","1575","2750","2750","1175","42.73"
"2022/11/01","406 コスメイシイ","0218","コーセー化粧品販売","93","コーセー化粧品","4971710522297","PD ﾌﾞﾗﾝｺﾝﾃﾞｲSﾐﾙｸ","10.00","2.00","2016.00","4032","3520","7040","3008","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254044131","CPBｸﾚｰﾑUV","10.00","1.00","5670.00","5670","9900","9900","4230","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254044162","CPBｸﾚｰﾑﾀﾝﾃUV ｱｲﾎﾞﾘｰ","10.00","1.00","5040.00","5040","8800","8800","3760","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254044377","CPB ﾕｲﾙﾚﾊﾟﾗﾄｩﾘｽ","10.00","3.00","8820.00","26460","15400","46200","19740","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254066393","CPB ﾗﾌｪﾙﾐｻﾝS","10.00","1.00","18900.00","18900","33000","33000","14100","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254099698","DP ｽｷﾝｹｱFD(ﾘｷｯﾄﾞ)OC10","10.00","1.00","1885.00","1885","3190","3190","1305","40.91"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254105832","CPB ｺﾚｸﾁｭｰﾙVn(DO)","10.00","1.00","3780.00","3780","6600","6600","2820","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254106112","CPB ｳﾞｫﾜｰﾙﾙﾐﾇ","10.00","2.00","4095.00","8190","7150","14300","6110","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254110034","CPB ﾀﾝｸｯｼｮﾝｴｸﾗNAｹｰｽ","10.00","6.00","1890.00","11340","3300","19800","8460","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254124543","CPB ﾙ･ﾌｫﾝﾄﾞｩﾀﾝN OC00","10.00","2.00","18900.00","37800","33000","66000","28200","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254124550","CPB ﾙ･ﾌｫﾝﾄﾞｳﾀﾝNOC10","10.00","2.00","18900.00","37800","33000","66000","28200","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254214411","CPBｽﾃｨﾛｽﾙｼﾙ201","10.00","2.00","1260.00","2520","2200","4400","1880","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254367933","REG FD ﾊﾟｳﾀﾞﾘｰ PS OC10","10.00","1.00","2940.00","2940","4620","4620","1680","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254952085","CPB ｸﾚｰﾑｲﾕｰ RS","10.00","1.00","15750.00","15750","27500","27500","11750","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254953686","DP ﾔｸﾖｳﾍﾞｰｽCC(ｸﾞﾘｰﾝ)","10.00","2.00","1625.00","3250","2750","5500","2250","40.91"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955239","CPB ﾛｰｼｮﾝｲﾄﾞﾛA N","10.00","2.00","7245.00","14490","12650","25300","10810","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955253","CPB ﾛｰｼｮﾝｲﾄﾞﾛC N","10.00","3.00","7245.00","21735","12650","37950","16215","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955284","CPB ｴﾏﾙｼｮﾝP N(ﾚ)","10.00","1.00","6930.00","6930","12100","12100","5170","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254971901","CPB ｳﾞｫﾜｰﾙMﾘｻﾝ","10.00","2.00","4095.00","8190","7150","14300","6110","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254984420","CPBﾀﾝFｴｸﾗN OC00","10.00","1.00","8190.00","8190","14300","14300","6110","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254984475","CPBﾀﾝFｴｸﾗN OC40","10.00","1.00","8190.00","8190","14300","14300","6110","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254991220","DP Vﾛｰｼｮﾝ20AW","10.00","2.00","2860.00","5720","4840","9680","3960","40.91"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254993279","CPB　ムースネトワイアントAn","10.00","6.00","3780.00","22680","6600","39600","16920","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254996805","CPB ﾀﾝｸﾚｰﾑｴｸﾗN OC00","10.00","1.00","8190.00","8190","14300","14300","6110","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254996850","CPB ﾊﾟﾌ(ﾌﾟｰﾄﾞﾙTP)N","10.00","6.00","756.00","4536","1320","7920","3384","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254997109","CPB ﾀﾝｸﾚｰﾑｴｸﾗN OC10","10.00","1.00","8190.00","8190","14300","14300","6110","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872033942","MQｱｲﾌﾞﾛｰﾖｳﾎﾙﾀﾞｰ","10.00","2.00","630.00","1260","990","1980","720","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872035663","BQ ﾌﾟﾚｽﾄﾊﾟｳﾀﾞｰ  （  ﾙﾐ  ）","10.00","1.00","3150.00","3150","5500","5500","2350","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872068265","MQｱｲBｽﾀｲﾘﾝｸﾞ3D 60","10.00","1.00","1260.00","1260","1980","1980","720","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872082445","BQ ﾚﾁﾉﾘﾌﾄｼﾞｰﾆｱｽ","10.00","3.00","10080.00","15120","17600","26400","11280","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872167449","ＲＥリフティングパクト　ＯＣ２０レフィル","10.00","1.00","3500.00","3500","4400","4400","900","20.45"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872169252","EIｼｭﾍﾟﾘｴﾙｸﾚﾝｼﾞﾝｸﾞﾌｫｰﾑⅡ","10.00","1.00","1650.00","1650","2420","2420","770","31.82"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872608478","MQ DﾌﾞﾛｰCﾖｳﾁｯﾌﾟ","10.00","2.00","210.00","420","330","660","240","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872639281","MQ DﾌﾞﾛｰC(PC)GY921","10.00","1.00","675.00","675","990","990","315","31.82"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872660971","ラッシュジュエリードロップ EX","10.00","6.00","665.00","3990","1045","6270","2280","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872960750","BQD ﾛｰｼｮﾝ2(ﾚ)","10.00","1.00","2079.00","2079","3630","3630","1551","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872960798","BQD ｴﾏﾙｼﾞｮﾝ2(ﾚ)","10.00","1.00","2142.00","2142","3740","3740","1598","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978110741","BQ ﾒｲｸｸﾘｱｸﾘｰﾑ","10.00","1.00","2268.00","2268","3960","3960","1692","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978110895","BQ ﾘｾｯﾄｸﾘｱN(R)","10.00","3.00","3780.00","5670","6600","9900","4230","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978110925","BQ ｸﾘｱﾛｰｼｮﾝ2","10.00","1.00","2835.00","2835","4950","4950","2115","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978111632","BQ ｸﾘｱｱｯﾌﾟB PK","10.00","1.00","2520.00","2520","4400","4400","1880","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978111755","BQ ﾌﾟﾘｽﾞﾑP ｹｰｽ","10.00","1.00","756.00","756","1320","1320","564","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978126032","BQL Lﾓｲｽﾁｬｰﾗｲｻﾞｰ3(ﾚ)","10.00","1.00","5229.00","5229","9130","9130","3901","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978126049","BQL ﾌｧｰﾐﾝｸﾞﾛｰｼｮﾝ(ﾚﾌｨﾙ)","10.00","1.00","3213.00","3213","5610","5610","2397","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978128456","BQ ﾎﾘｽﾃｨｯｸﾎﾜｲﾄ(ﾚ)","10.00","1.00","5985.00","5985","10450","10450","4465","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978128463","BQ ﾎﾘｽﾃｨｯｸﾎﾜｲﾄUV","10.00","2.00","7560.00","7560","13200","13200","5640","42.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978984366","AQL Sｼﾞｪﾙｸﾘｰﾑ(ﾋﾞﾊｸ)","10.00","1.00","1224.00","1224","1584","1584","360","22.73"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978985387","PR BBｼﾞｪﾙCN OC1","10.00","1.00","2100.00","2100","3300","3300","1200","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978992200","MJ ｼｬﾄﾞｰC(F)VI101","10.00","1.00","560.00","560","880","880","320","36.36"
"2022/11/01","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4964259399574","PFAｱﾍﾞﾝﾇｳｫｰﾀｰL","10.00","2.00","1650.00","3300","2420","4840","1540","31.82"
"2022/11/01","268　松本店","0963","ミラドラ薬局","03","ＯＴＣ医薬品類","4956621011153","松寿仙　１２本新","10.00","-2.00","13368.00","-26736","22000","-44000","-17264","39.24"
"2022/11/01","540　さなだ店","0423","東邦薬品","03","ＯＴＣ医薬品類","4903301290377","ｽﾏｲﾙ40ﾌﾟﾚﾐｱﾑDX","10.00","2.00","900.00","1800","1430","2860","1060","37.06"
"2022/11/01","540　さなだ店","0423","東邦薬品","03","ＯＴＣ医薬品類","4987035085713","オロナインＨ軟膏　１００ｇ","10.00","2.00","611.00","1222","921","1842","620","33.66"
"2022/11/01","540　さなだ店","0423","東邦薬品","03","ＯＴＣ医薬品類","4987107608703","クロマイ－Ｐ軟膏ＡＳ　６ｇ","10.00","3.00","523.00","1569","836","2508","939","37.44"
"2022/11/01","540　さなだ店","0612","メディセオ","03","ＯＴＣ医薬品類","4987173083589","消毒用エタノール　  500  ｍｌ","10.00","10.00","804.00","8040","1111","11110","3070","27.63"
"2022/11/01","540　さなだ店","0612","メディセオ","03","ＯＴＣ医薬品類","4987211115159","ｵﾘﾌﾞ油","10.00","1.00","839.00","839","1265","1265","426","33.68"
"2022/11/01","554　愛国東店","0699","材料転用","01","食品","4987035089315","オロナミンＣドリンク     １２０ｍｌ","8.00","10.00","55.00","550","97","970","420","43.3"
"2022/11/01","554　愛国東店","0699","材料転用","01","食品","4987035089322","オロナミンＣドリンク　１０本","8.00","-1.00","697.00","-697","862","-862","-165","19.14"
"2022/11/01","554　愛国東店","0829","新栄館","01","食品","3001304200049","薬剤師の作った青汁　１８０ｇ","8.00","-6.00","600.00","-3600","1058","-6348","-2748","43.29"
"2022/11/01","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4961420071543","森田　ルミンＡ１００γ　１２０錠","10.00","-1.00","5700.00","-5700","10450","-10450","-4750","45.45"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901121334196","ネピア激吸収キッチンタオル　２ロール","10.00","3.00","166.00","498","228","684","186","27.19"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901121615295","ネピネピ水に流せる　　　ポケットティシュ　１６Ｐ","10.00","1.00","109.00","109","151","151","42","27.81"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901221801413","ザ・プレミアムケア８列レギュラー　ふつう","10.00","1.00","193.00","193","272","272","79","29.04"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901616008205","ガム　デンタルリンス　レギュラータイプ　５００ｍｌ","10.00","1.00","496.00","496","657","657","161","24.51"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901792037594","ナイスハンドミュー　うす手　Ｌ　グリーン","10.00","1.00","79.00","79","129","129","50","38.76"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901792037693","ナイスハンドミュー　厚手　Ｌ　バイオレット","10.00","1.00","194.00","194","283","283","89","31.45"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901797006014","化粧石けんシャボン玉浴用　１００ｇ×３個","10.00","8.00","297.00","2376","404","3232","856","26.49"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901797024629","シャボン玉せっけん　ハミガキ１４０ｇ","10.00","1.00","291.00","291","437","437","146","33.41"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4901797031320","シャボン玉台所用せっけん　　　　　固形　１１０ｇ","10.00","10.00","109.00","1090","129","1290","200","15.5"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4902011880502","エリス新・素肌感ふつう～多い昼　羽付　２２×","10.00","1.00","231.00","231","305","305","74","24.26"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4902111535623","ジフ　２７０ｍｌ","10.00","1.00","135.00","135","184","184","49","26.63"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4903111289325","ライフリー　横モレあんしんテープ止めＭ","10.00","1.00","1605.00","1605","1958","1958","353","18.03"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4903111901937","超立体マスク　ふつう","10.00","2.00","226.00","452","360","720","268","37.22"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4903301028468","エチケットライオン　タテ型　１３０ｇ","10.00","1.00","174.00","174","217","217","43","19.82"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4903301228639","ビトイーン　贅沢ケア　ミディアムハード　１本","10.00","2.00","178.00","356","272","544","188","34.56"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4903301373070","システマ　歯間用ブラシ　Ｍ　８本","10.00","1.00","271.00","271","371","371","100","26.95"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4903601637919","プロテクター　ディスポ　６本","10.00","1.00","323.00","323","437","437","114","26.09"
"2022/11/01","552　住之江店","0105","あらた","02","日用雑貨","4974530130116","道栄紙業　コアレス　　　シングル　１３０Ｍ　６Ｒ","10.00","10.00","402.00","4020","498","4980","960","19.28"
"2022/11/01","552　住之江店","0105","あらた","04","化粧品","4511413302163","ＤＨＣ薬用リップクリーム１．５ｇ","10.00","1.00","448.00","448","638","638","190","29.78"
"2022/11/01","552　住之江店","0105","あらた","04","化粧品","4901525010573","カウＢ　無添加泡の　洗顔料　つめかえ","10.00","1.00","327.00","327","437","437","110","25.17"
"2022/11/01","552　住之江店","0105","あらた","04","化粧品","4902430744980","Ｈ＆Ｓ　ＭＥＮ　ボリュームＣＤ　替え","10.00","1.00","417.00","417","547","547","130","23.77"
"2022/11/01","552　住之江店","0105","あらた","04","化粧品","4902430744997","Ｈ＆Ｓ　ＭＥＮ　ボリュームＳＰ　替え","10.00","1.00","417.00","417","547","547","130","23.77"
"2022/11/01","552　住之江店","0105","あらた","04","化粧品","4987205041174","ビゲン　スピディカラー　クリーム６","10.00","1.00","421.00","421","525","525","104","19.81"
"2022/11/01","552　住之江店","0105","あらた","05","家庭用品","4901435006703","カメヤマ　ローソク　小　　１０号　徳用　２２５Ｇ","10.00","1.00","271.00","271","382","382","111","29.06"
"2022/11/01","552　住之江店","0105","あらた","05","家庭用品","4901609009516","カビキラー本体 400 ｇ","10.00","1.00","243.00","243","327","327","84","25.69"
"2022/11/01","552　住之江店","0105","あらた","05","家庭用品","4901670106558","ズバズバ　水だけでＯＫ　アクリルスポンジ　ブラシ","10.00","1.00","111.00","111","155","155","44","28.39"
"2022/11/01","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474108226","ホノミ　オルスビー３９０Ｔ","10.00","1.00","2570.00","2570","5654","5654","3084","54.55"
"2022/11/01","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474111110","ホノミ　気上錠７５Ｔ","10.00","9.00","925.00","8325","2035","18315","9990","54.55"
"2022/11/01","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474152137","ﾛｲﾙｯｸ 160CP","10.00","2.00","2235.00","4470","4917","9834","5364","54.55"
"2022/11/01","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474175112","ｱﾝｶﾋﾞﾝ MIC","10.00","9.00","925.00","8325","2035","18315","9990","54.55"
"2022/11/01","552　住之江店","0414","谷保製菓","01","食品","4902450744656","自然味良品　のりぽんすけ　９５Ｇ","8.00","12.00","80.00","960","105","1260","300","23.81"
"2022/11/01","552　住之江店","0414","谷保製菓","01","食品","4902458051381","自然味良品　　　　　　　　　ハードビス　１３０Ｇ","8.00","16.00","80.00","1280","105","1680","400","23.81"
"2022/11/01","552　住之江店","0414","谷保製菓","01","食品","4974754628154","ダイドー　大根のど飴　　　　　　２００ｇ","8.00","10.00","173.00","1730","213","2130","400","18.78"
"2022/11/01","552　住之江店","0414","谷保製菓","01","食品","4979563032123","レトロ選菓　まころん","8.00","12.00","80.00","960","105","1260","300","23.81"
"2022/11/01","552　住之江店","0530","ほくやく","01","食品","4984194327180","めにグミカシス","8.00","6.00","245.00","1470","375","2250","780","34.67"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4901080708410","部分入れ歯用ポリデント　１０８錠","10.00","1.00","780.00","780","968","968","188","19.42"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4901080724212","ポリデント　カップ","10.00","1.00","267.00","267","437","437","170","38.9"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4901750806217","アクティ　トイレに流せる　たっぷり使えるおしりふき","10.00","3.00","189.00","567","327","981","414","42.2"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4987028178736","ｲ-ﾀｯｸ　　　　　　　抗菌スプレーマスク用","10.00","1.00","655.00","655","1188","1188","533","44.87"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4987072032350","ドでか無香空間　替え　　　　　　　　１５００ｇ","10.00","1.00","605.00","605","858","858","253","29.49"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4987603463226","白十字　ＦＣ毛抜きセット","10.00","1.00","260.00","260","360","360","100","27.78"
"2022/11/01","552　住之江店","0530","ほくやく","02","日用雑貨","4990266617660","抗菌加工　不織布　　マスク　ふつう　５０枚","10.00","5.00","510.00","2550","798","3990","1440","36.09"
"2022/11/01","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4979654025928","山本漢方　日局センナ末　１２５ｇ×４袋","10.00","1.00","675.00","675","968","968","293","30.27"
"2022/11/01","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987365002015","イボコロリ液　　　　　　　１０ｍｌ","10.00","1.00","768.00","768","1188","1188","420","35.35"
"2022/11/01","552　住之江店","0614","モロオ","01","食品","4901150110136","マイサイズ　マーボー丼","8.00","1.00","113.00","113","145","145","32","22.07"
"2022/11/01","552　住之江店","0614","モロオ","01","食品","4987035142423","大塚　ザ．カルシウム　　　　　　バニラ　２枚Ｘ５","8.00","6.00","255.00","1530","321","1926","396","20.56"
"2022/11/01","552　住之江店","0614","モロオ","02","日用雑貨","4901080567918","ピレパラアース１年防虫　引き出し用　柔軟剤の香り","10.00","1.00","488.00","488","638","638","150","23.51"
"2022/11/01","552　住之江店","0614","モロオ","02","日用雑貨","4906156800012","ミューズ石鹸     レギュラー     ９５ｇ×３個","10.00","2.00","265.00","530","371","742","212","28.57"
"2022/11/01","552　住之江店","0614","モロオ","02","日用雑貨","4987167431228","ニチバンホワイトテープ　Ｗ２５９","10.00","5.00","231.00","1155","418","2090","935","44.74"
"2022/11/01","552　住之江店","0614","モロオ","02","日用雑貨","4987892141591","テルモ電子体温計　　ET-C２３２PO１","10.00","1.00","1533.00","1533","2178","2178","645","29.61"
"2022/11/01","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4901080411617","アースレッドＷ　６～８畳用　１０ｇ","10.00","1.00","472.00","472","657","657","185","28.16"
"2022/11/01","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987373080678","キュウタッチＬｘ　　テープ　７枚","10.00","1.00","250.00","250","767","767","517","67.41"
"2022/11/01","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987373080685","キュウタッチＬｘ　　テープ　１４枚","10.00","1.00","350.00","350","1078","1078","728","67.53"
"2022/11/01","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987373080692","キュウタッチＬｘ　　テープ　大判　７枚","10.00","3.00","700.00","1050","2156","3234","2184","67.53"
"2022/11/01","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987441191886","コーフパウダー　２７Ｈ","10.00","1.00","1526.00","1526","2178","2178","652","29.94"
"2022/11/01","552　住之江店","0614","モロオ","03","ＯＴＣ医薬品類","4987910710037","アネトンせき止め液","10.00","1.00","700.00","700","1078","1078","378","35.06"
"2022/11/01","552　住之江店","0632","（株）モロオ（調剤）","01","食品","4582265570031","イムノメディク・ピュア　　　　　　　　　１２０包","8.00","1.00","26000.00","26000","43200","43200","17200","39.81"
