店舗名,棚番(初回),棚番(最終),棚番(他),商品コード,商品名,税率,部門コード,部門名,大分類コード,大分類名,中分類コード,中分類名,仕入先コード,仕入先名,実棚数量(A),実績差異,本部原価(B),店舗原価(C),本部実棚金額(D=A×B),店舗実棚金額(E=A×C),実棚売価金額,単品売価,原価差額(B-C),実棚差額(D-E)
"山手通り店","","","","4573210680776","ウィルオフ吊下げタイプ　ミニオンズ","10.00","24","大木","","","","","0048","大木","2","0","1200.00","1200.00","2,400.00","2,400","910","455","2,400.00","0.00"
"山手通り店","","","","4573210680783","ウィルオフストラップタイプ　ミニオンズ","10.00","24","大木","","","","","0048","大木","3","0","849.00","849.00","2,547.00","2,547","819","273","2,547.00","0.00"
"山手通り店","","","","4573509380011","","","12","本部丸昭ミズキ","","","","","0900","本部","5","0","","190.00","0.00","950","1,810","362","0.00","0.00"
"山手通り店","","","","4580116956041","ＢＭＣ　やわふわリッチマスク　ふつう","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","3","0","260.00","260.00","780.00","780","1,359","453","780.00","0.00"
"山手通り店","","","","4580116956058","ＢＭＣ　やわふわリッチマスク　小さめ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","4","0","260.00","260.00","1,040.00","1,040","1,812","453","1,040.00","0.00"
"山手通り店","","","","4580116956065","ＢＭＣ　やわふわリッチマスク　ふつう","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","4","0","636.00","636.00","2,544.00","2,544","4,656","1,164","2,544.00","0.00"
"山手通り店","","","","4580116956386","フィットマスク　レギュラー","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","5","0","310.00","310.00","1,550.00","1,550","3,095","619","1,550.00","0.00"
"山手通り店","","","","4580390219733","ｼﾞｮｷﾝﾓｰﾘｽ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","-1","375.00","375.00","1,500.00","1,500","2,540","635","1,500.00","0.00"
"山手通り店","","","","4589591535918","","","","","","","","","","","4","0","","0.00","0.00","0","0","0","0.00","0.00"
"山手通り店","","","","4589674963041","","","13","ウエルネスJ","","","","","0737","ｳｪﾙﾈｽ","2","0","","407.00","0.00","814","1,196","598","0.00","0.00"
"山手通り店","","","","4589674963058","","","13","ウエルネスJ","","","","","0737","ｳｪﾙﾈｽ","4","0","","407.00","0.00","1,628","2,392","598","0.00","0.00"
"山手通り店","","","","4901001265220","ｱｸｱｿﾘﾀｾﾞﾘｰﾘﾝｺﾞ","8.00","12","本部丸昭ミズキ","","","","","0900","本部","4","0","100.00","100.00","400.00","400","556","139","400.00","0.00"
"山手通り店","","","","4901005531970","ビスコアソートパック　大袋","8.00","53","山手通り医療機関","","","","","","","2","0","10.00","10.00","20.00","20","28","14","20.00","0.00"
"山手通り店","","","","4901080700117","ｱ-ｽﾎﾟﾘﾃﾞﾝﾄ","10.00","24","大木","","","","","0048","大木","2","0","493.00","493.00","986.00","986","1,446","723","986.00","0.00"
"山手通り店","","","","4901080701114","ｱ-ｽﾎﾟﾘｸﾞﾘｯﾌﾟS (ﾏﾙ)","10.00","24","大木","","","","","0048","大木","1","0","853.00","853.00","853.00","853","1,029","1,029","853.00","0.00"
"山手通り店","","","","4901080701718","ﾎﾟﾘﾃﾞﾝﾄ ﾌﾞﾌﾞﾝﾖｳ","10.00","24","大木","","","","","0048","大木","2","0","493.00","493.00","986.00","986","1,446","723","986.00","0.00"
"山手通り店","","","","4901080717818","シュミテクトシシュウビョウケア","10.00","24","大木","","","","","0048","大木","2","0","458.00","458.00","916.00","916","924","462","916.00","0.00"
"山手通り店","","","","4901080726711","ポリグリップＴプロテクション","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","899.00","899.00","899.00","899","1,173","1,173","899.00","0.00"
"山手通り店","","","","4901121626369","ﾊﾅｾﾚﾌﾞﾎﾟｹｯﾄ","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","2","0","110.00","110.00","220.00","220","302","151","220.00","0.00"
"山手通り店","","","","4901301204110","アトリックス尿素１０％クリーム　６０ｇ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","326.00","326.00","326.00","326","457","457","326.00","0.00"
"山手通り店","","","","4901301255396","ロリエスピードスリムガードヒルミニ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","98.00","98.00","196.00","196","302","151","196.00","0.00"
"山手通り店","","","","4901301342522","ﾃﾞｨｰﾌﾟｸﾘｰﾝﾁｮｳﾔﾜﾗｶﾒ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","247.00","247.00","494.00","494","650","325","494.00","0.00"
"山手通り店","","","","4901301385048","","","","","","","","","","","8","0","","0.00","0.00","0","0","0","0.00","0.00"
"山手通り店","","","","4901301385062","","","","","","","","","","","5","0","","0.00","0.00","0","0","0","0.00","0.00"
"山手通り店","","","","4901616009684","ガムデンタルペーストスタンディング","10.00","01","パルタックKS","","","","","0001","ﾊﾟﾙﾀｯｸKS","2","0","270.00","270.00","540.00","540","724","362","540.00","0.00"
"山手通り店","","","","4901616212985","GUMDﾌﾞﾗｼ266","10.00","01","パルタックKS","","","","","0001","ﾊﾟﾙﾀｯｸKS","2","0","180.00","180.00","360.00","360","368","184","360.00","0.00"
"山手通り店","","","","4901630051508","ヨーグルトキャンディー","8.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","150.00","150.00","450.00","450","552","184","450.00","0.00"
"山手通り店","","","","4901696584798","ﾛｾﾞｯﾄ AKﾏｲﾙﾄﾞｸﾘｰﾑ","10.00","53","山手通り医療機関","","","","","","","8","0","1500.00","1500.00","12,000.00","12,000","20,000","2,500","12,000.00","0.00"
"山手通り店","","","","4901730010344","ＪＪベビーパウダー　１","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","1","0","174.00","174.00","174.00","174","256","256","174.00","0.00"
"山手通り店","","","","4901730010726","JJ ﾊﾟｳﾀﾞ- ｼｴ-ｶ- Aｾ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","1","0","174.00","174.00","174.00","174","270","270","174.00","0.00"
"山手通り店","","","","4901730020015","Ｊ＆Ｊバンドエイド　肌色","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","5","0","208.00","203.00","1,040.00","1,015","1,400","280","1,040.00","25.00"
"山手通り店","","","","4901730020060","ﾊﾞﾝﾄﾞｴｲﾄﾞﾜｲﾄﾞ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","4","0","186.00","186.00","744.00","744","1,036","259","744.00","0.00"
"山手通り店","","","","4901730020077","ﾊﾞﾝﾄﾞｴｲﾄﾞｽﾓｰﾙ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","5","0","186.00","186.00","930.00","930","1,295","259","930.00","0.00"
"山手通り店","","","","4901730020510","ﾊﾞﾝﾄﾞｴｲﾄﾞｳｫｰﾀｰﾌﾞﾛｯｸ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","6","0","203.00","203.00","1,218.00","1,218","1,680","280","1,218.00","0.00"
"山手通り店","","","","4901730021906","ﾊﾞﾝﾄﾞｴｲﾄﾞｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ ﾌﾂｳ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","3","0","493.00","493.00","1,479.00","1,479","2,058","686","1,479.00","0.00"
"山手通り店","","","","4901730021913","ﾊﾞﾝﾄﾞｴｲﾄﾞ ｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","4","0","493.00","493.00","1,972.00","1,972","2,744","686","1,972.00","0.00"
"山手通り店","","","","4901730090889","J&Jｷｽﾞﾊﾟﾜｰﾊﾟｯﾄﾞ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","4","0","493.00","493.00","1,972.00","1,972","2,744","686","1,972.00","0.00"
"山手通り店","","","","4901730150552","バンドエイドカイテキプラスジャンボＬ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","5","0","266.00","266.00","1,330.00","1,330","2,075","415","1,330.00","0.00"
"山手通り店","","","","4901750801359","ﾎﾟｲｽﾞﾊﾟｯﾄ ﾚｷﾞｭﾗｰ20","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","5","0","560.00","560.00","2,800.00","2,800","3,800","760","2,800.00","0.00"
"山手通り店","","","","4901750801441","ﾎﾟｲｽﾞﾊﾟｯﾄ ｽｰﾊﾟｰ170cc","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","4","0","702.00","702.00","2,808.00","2,808","3,260","815","2,808.00","0.00"
"山手通り店","","","","4901750809874","ﾎﾟｲｽﾞﾊﾟｯﾄﾞﾗｲﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","595.00","595.00","3,570.00","3,570","4,170","695","3,570.00","0.00"
"山手通り店","","","","4901922713008","ﾌﾞﾄﾞｳﾄｳ","8.00","13","ウエルネスJ","","","","","0737","ｳｪﾙﾈｽ","6","-5","140.00","140.00","840.00","840","1,080","180","840.00","0.00"
"山手通り店","","","","4901957215034","ﾌｲﾂﾃｲ 7DAYSﾏｽｸEXﾌﾟﾗｽ ﾎﾜｲﾄ ﾌﾂｳｻｲｽﾞ7ﾏｲ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","7","-2","132.00","132.00","924.00","924","1,911","273","924.00","0.00"
"山手通り店","","","","4901957215041","ﾌｲﾂﾃｲ 7DAYSﾏｽｸEXﾌﾟﾗｽ ﾎﾜｲﾄ ﾔﾔﾁｲｻﾒｻｲｽﾞ7ﾏｲ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","9","0","132.00","132.00","1,188.00","1,188","2,457","273","1,188.00","0.00"
"山手通り店","","","","4901957215317","シルキータッチミミゴムフワリフツウ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","5","-2","169.00","169.00","845.00","845","1,730","346","845.00","0.00"
"山手通り店","","","","4901957215355","シルキータッチミモゴムフワリチイサメピンク","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","3","0","169.00","169.00","507.00","507","1,038","346","507.00","0.00"
"山手通り店","","","","4902380203001","トロミアップヤサシイトロミ","8.00","24","大木","","","","","0048","大木","1","0","285.00","285.00","285.00","285","440","440","285.00","0.00"
"山手通り店","","","","4902407020338","ハクゲン　ネツスッキリアイスノン","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","1","0","460.00","460.00","460.00","460","630","630","460.00","0.00"
"山手通り店","","","","4902424431391","アレルシャット花粉鼻でブロック","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","616.00","608.00","616.00","608","934","934","616.00","8.00"
"山手通り店","","","","4902424431414","カフンハナデブロックミント","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","608.00","608.00","608.00","608","934","934","608.00","0.00"
"山手通り店","","","","4902424443479","ウィルスイオンでブロックＳＰ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","589.00","589.00","2,356.00","2,356","3,200","800","2,356.00","0.00"
"山手通り店","","","","4902424443516","アレルシャットミストタイプ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","436.00","436.00","872.00","872","1,294","647","872.00","0.00"
"山手通り店","","","","4902522611190","ｶｯﾄﾒﾝ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","137.00","137.00","274.00","274","460","230","274.00","0.00"
"山手通り店","","","","4902522611244","ﾒﾝｷｭｳ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","135.00","135.00","405.00","405","540","180","405.00","0.00"
"山手通り店","","","","4902522611275","H168ｷﾖｸﾎｳｶﾞｰｾﾞ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","7","0","229.00","229.00","1,603.00","1,603","2,513","359","1,603.00","0.00"
"山手通り店","","","","4902522666718","ピップロジーカイテキツウキ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","450.00","450.00","1,350.00","1,350","2,025","675","1,350.00","0.00"
"山手通り店","","","","4902522666725","ロージーカイテキツウキ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","570.00","570.00","1,140.00","1,140","1,760","880","1,140.00","0.00"
"山手通り店","","","","4902522667258","Ｈ２４４ガーゼマスク","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","5","0","112.00","112.00","560.00","560","760","152","560.00","0.00"
"山手通り店","","","","4902522675499","プロ・フィッツ　クッツクテーピング２５ＭＭ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","300.00","300.00","900.00","900","1,218","406","900.00","0.00"
"山手通り店","","","","4902522675505","ＰＦ　クッツクテーピング３７．５ＭＭ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","390.00","390.00","1,170.00","1,170","1,578","526","1,170.00","0.00"
"山手通り店","","","","4902522675512","ＰＦクッツクテーピング５０ＭＭ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","450.00","450.00","1,350.00","1,350","1,800","600","1,350.00","0.00"
"山手通り店","","","","4902522675758","Ｈ２８７オブラートマルガタ２００Ｐ","8.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","1","0","287.00","287.00","287.00","287","405","405","287.00","0.00"
"山手通り店","","","","4902522675765","Ｈ２８８フクロオブラート５０Ｐ","8.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","1","0","249.00","249.00","249.00","249","324","324","249.00","0.00"
"山手通り店","","","","4902522675772","Ｈ２８９フクロオブラート１００Ｐ","8.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","1","-1","415.00","415.00","415.00","415","570","570","415.00","0.00"
"山手通り店","","","","4902522676533","ロージー快適通気　２５ＭＭ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","378.00","378.00","1,134.00","1,134","1,494","498","1,134.00","0.00"
"山手通り店","","","","4902522700689","H069 ﾕｼ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","76.00","76.00","152.00","152","218","109","152.00","0.00"
"山手通り店","","","","4902522700696","H070 ﾘﾝﾄﾌ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","4","0","181.00","181.00","724.00","724","1,200","300","724.00","0.00"
"山手通り店","","","","4902522700702","H071 ｻﾝｶｸｷﾝ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","212.00","212.00","424.00","424","600","300","424.00","0.00"
"山手通り店","","","","4902522700887","H089ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","4","0","165.00","165.00","660.00","660","1,076","269","660.00","0.00"
"山手通り店","","","","4902522700894","H090ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","165.00","165.00","330.00","330","538","269","330.00","0.00"
"山手通り店","","","","4902522700900","H091ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","-1","165.00","165.00","495.00","495","807","269","495.00","0.00"
"山手通り店","","","","4902522700917","H092ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","4","0","165.00","165.00","660.00","660","1,076","269","660.00","0.00"
"山手通り店","","","","4902522700924","H093ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","4","0","165.00","165.00","660.00","660","1,076","269","660.00","0.00"
"山手通り店","","","","4902522700931","H094ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","3","0","165.00","165.00","495.00","495","807","269","495.00","0.00"
"山手通り店","","","","4902522700948","H095ｹｱﾌﾙﾈｯﾄ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","4","0","165.00","165.00","660.00","660","1,076","269","660.00","0.00"
"山手通り店","","","","4902522700955","H096ﾕﾋﾞｻｯｸﾌﾄﾀﾝ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","1","0","69.00","69.00","69.00","69","100","100","69.00","0.00"
"山手通り店","","","","4902522700962","H097ﾕﾋﾞｻｯｸﾁｭｳﾅｶ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","69.00","69.00","138.00","138","200","100","138.00","0.00"
"山手通り店","","","","4902522700979","H098ﾕﾋﾞｻｯｸﾌﾄﾅｶﾞ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","69.00","69.00","138.00","138","200","100","138.00","0.00"
"山手通り店","","","","4902522700986","H099ﾕﾋﾞｻｯｸﾁｭｳﾀﾝ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","69.00","69.00","138.00","138","200","100","138.00","0.00"
"山手通り店","","","","4902522700993","H100ﾕﾋﾞｻｯｸ ﾎｿ","10.00","19","PIP東京","","","","","0330","ﾋﾟｯﾌﾟﾌｼﾞﾓﾄ","2","0","69.00","69.00","138.00","138","200","100","138.00","0.00"
"山手通り店","","","","4902610131029","ﾌﾘｰﾀｲ10","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","2","0","370.00","370.00","740.00","740","834","417","740.00","0.00"
"山手通り店","","","","4902610462116","ｷﾄｻﾝﾕﾋﾞｷｬｯﾌﾟ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","2","-2","130.00","130.00","260.00","260","518","259","260.00","0.00"
"山手通り店","","","","4902610462123","ｷﾄｻﾝﾒﾝﾃﾌﾞｸﾛｴﾑ","10.00","20","白十字","","","","","0603","ﾊｸｼﾞｭｳｼﾞ","2","0","151.00","151.00","302.00","302","490","245","302.00","0.00"
"山手通り店","","","","4902621003292","ｶﾙｼｳﾑ ｳｴﾊｰｽ","8.00","57","いわき","","","","","0013","イワキ（株）","11","-1","153.00","153.00","1,683.00","1,683","2,079","189","1,683.00","0.00"
"山手通り店","","","","4902621003308","ﾃﾂ ｳｴﾊｰｽ","8.00","57","いわき","","","","","0013","イワキ（株）","8","0","153.00","153.00","1,224.00","1,224","1,512","189","1,224.00","0.00"
